url,status,final_url,elapsed_ms,error
https://washim.gov.in/,200,https://washim.gov.in/,209,
https://washim.gov.in/en/,200,https://washim.gov.in/en/,254,
https://washim.kvs.ac.in/,200,https://washim.kvs.ac.in/,679,
https://wcd.delhi.gov.in/,200,https://wcd.delhi.gov.in/,891,
https://wdra.gov.in/web/wdra/home,200,https://wdra.gov.in/web/wdra/home,277,
https://web.cmcchandrapur.com/?marathi=true,0,,8011,timeout of 8000ms exceeded
https://web.kolhapurcorporation.gov.in/,200,https://web.kolhapurcorporation.gov.in/,217,
https://web.kolhapurcorporation.gov.in/getPdfFile/92/19,200,https://web.kolhapurcorporation.gov.in/getPdfFile/92/19,162,
https://web.nlcindia.in/ldcapppap/,200,https://web.nlcindia.in/ldcapppap/,317,
https://whatsapp.com/channel/0029Vb8nq6A7z4kjcV0R5K29,200,https://www.whatsapp.com/channel/0029Vb8nq6A7z4kjcV0R5K29,681,
https://wii.gov.in/,200,https://wii.gov.in/,451,
https://wnsb.bank.in/index.php,200,https://wnsb.bank.in/index.php,572,
https://womenchild.maharashtra.gov.in/,200,https://womenchild.maharashtra.gov.in/,77,
https://wrd.maharashtra.gov.in/,404,https://wrd.maharashtra.gov.in/,185,
https://www.aai.aero/,200,https://www.aai.aero/,2379,
https://www.aai.aero/en/careers/recruitment,200,https://www.aai.aero/en/careers/recruitment,7714,
https://www.aai.aero/en/careers/recruitment?,200,https://www.aai.aero/en/careers/recruitment,7656,
https://www.ackolhapur.edu.in/,200,https://www.ackolhapur.edu.in/,1439,
https://www.actrec.gov.in/,0,,8007,timeout of 8000ms exceeded
https://www.ada.gov.in/,0,,169,read ECONNRESET
https://www.aiesl.in/Default.aspx,404,https://aiesl.in/Default.aspx,301,
https://www.aiims.edu/,200,https://www.aiims.edu/index.php/en,234,
https://www.aiimsexams.ac.in/,200,https://www.aiimsexams.ac.in/,163,
https://www.aiimsexams.ac.in/index.html,404,https://www.aiimsexams.ac.in/index.html,36,
https://www.airforceschoolvsnnagpur.org/,0,,413,getaddrinfo EAI_AGAIN www.airforceschoolvsnnagpur.org
https://www.aitpune.com/,404,https://www.aitpune.com/,216,
https://www.akolaurban.bank.in/,200,https://www.akolaurban.bank.in/,411,
https://www.amc.bank.in/,200,https://www.amc.bank.in/,65,
https://www.apprenticeshipindia.gov.in/,403,https://www.apprenticeshipindia.gov.in/,500,
https://www.apsahmednagar.com/,404,https://www.apsahmednagar.com/,292,
https://www.apskamptee.in/,404,https://www.apskamptee.in/,378,
https://www.aripune.org/,200,https://aripune.res.in/,2745,
https://www.auric.city/,200,https://www.auric.city/,368,
https://www.aweil.in/,200,https://www.aweil.in/,3511,
https://www.axis.bank.in/careers,200,https://www.axis.bank.in/careers,726,
https://www.ayush.gov.in/,200,https://www.ayush.gov.in/,142,
https://www.balmerlawrie.com/,0,,8007,timeout of 8000ms exceeded
https://www.balmerlawrie.com/careers/current-openings,0,,149,self-signed certificate in certificate chain
https://www.bamu.ac.in/en/administrationpage/news-events-tenders/?tab=1,0,,75,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.bankofbaroda.in/,404,https://bankofbaroda.bank.in/,269,
https://www.barc.gov.in/,200,https://www.barc.gov.in/,248,
https://www.barc.gov.in/careers/recruitment.html,200,https://www.barc.gov.in/careers/recruitment.html,227,
https://www.bavmcpune.edu.in/,200,https://www.bavmcpune.edu.in/,74,
https://www.becil.com/,200,https://www.becil.com/,483,
https://www.bemlindia.in/,200,https://www.bemlindia.in/,560,
https://www.bemlindia.in/careers/,200,https://www.bemlindia.in/careers/,352,
https://www.bestundertaking.com/,200,https://www.bestundertaking.com/,216,
https://www.bharatpetroleum.in/,403,https://www.bharatpetroleum.in/,124,
https://www.bharatpetroleum.in/index,403,https://www.bharatpetroleum.in/index,122,
https://www.bhel.com/,200,https://www.bhel.com/,172,
https://www.blvn.edu.in/,200,https://www.blvn.edu.in/,1386,
https://www.bobcaps.in/careers,200,https://www.bobcaps.in/careers,353,
https://www.brahmavalley.com/,200,https://brahmavalley.edu.in/,107,
https://www.bro.gov.in/,0,,244,Hostname/IP does not match certificate's altnames: Host: www.bro.gov.in. is not in the cert's altnames: DNS:bro.gov.in
https://www.bro.gov.in/index.asp?lang=1&projectid=9,0,,242,Hostname/IP does not match certificate's altnames: Host: www.bro.gov.in. is not in the cert's altnames: DNS:bro.gov.in
https://www.bsbl.bank.in/,0,,30,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.bsnl.co.in/,0,,8031,timeout of 8000ms exceeded
https://www.cbdeolali.org.in/,0,,8008,timeout of 8000ms exceeded
https://www.cbs.ac.in/,200,https://www.cbs.ac.in/,205,
https://www.cciltd.in/,403,https://www.cciltd.in/,95,
https://www.ccmb.res.in/,0,,424,self-signed certificate in certificate chain
https://www.ccrhindia.nic.in/,0,,8015,timeout of 8000ms exceeded
https://www.cdac.in/,200,https://www.cdac.in/,166,
https://www.cdot.in/,200,https://www.cdot.in/cdotweb/web/home.php,475,
https://www.celindia.co.in/,404,https://www.celindia.co.in/,306,
https://www.centaurhotels.com/,200,https://www.centaurhotels.com/,997,
https://www.centralbankofindia.co.in/,200,https://centralbank.bank.in/en,835,
https://www.centralindiacollegeoflaw.in/,200,https://www.centralindiacollegeoflaw.in/,40,
https://www.cesihm.com/,200,https://www.cesihm.com/,2409,
https://www.cfsl.in/,200,https://www.cfsl.in/,589,
https://www.cfslchandigarh.gov.in/(S(fdssg3pvoebuml51fkhpt0hz))/Home.aspx,0,,1129,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.chhsambhajinagarmc.org/,200,https://www.chhsambhajinagarmc.org/,557,
https://www.cife.edu.in/,200,https://www.cife.edu.in/,183,
https://www.cipet.gov.in/,0,,1108,Maximum number of redirects exceeded
https://www.civilaviation.gov.in/,403,https://www.civilaviation.gov.in/,1032,
https://www.cmcchandrapur.com/,0,,8026,timeout of 8000ms exceeded
https://www.cmeri.res.in/vacancy,401,https://www.cmeri.res.in/vacancy,80,
https://www.cmfri.org.in/career,200,https://www.cmfri.org.in/career,1056,
https://www.coalindia.in/,403,https://www.coalindia.in/,70,
https://www.coalindia.in/career-cil/,403,https://www.coalindia.in/career-cil/,288,
https://www.coeptech.ac.in/,200,https://www.coeptech.ac.in/,2221,
https://www.cooperation.gov.in/,0,,197,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.cosmosbank.com/,0,,211,"Parse Error: Expected HTTP/, RTSP/ or ICE/"
https://www.csir.res.in/,0,,8006,timeout of 8000ms exceeded
https://www.csir.res.in/hi,200,https://www.csir.res.in/hi,253,
https://www.csir.res.in/hi/career-opportunities/recruitment,200,https://www.csir.res.in/hi/career-opportunities/recruitment,633,
https://www.cukerala.ac.in/,200,https://www.cukerala.ac.in/,216,
https://www.cwc.gov.in/,0,,8008,timeout of 8000ms exceeded
https://www.dbskkv.org/,200,https://www.dbskkv.org/,63,
https://www.ddpmod.gov.in/hi,200,https://www.ddpmod.gov.in/hi,1246,
https://www.deendayalport.gov.in/,206,https://www.deendayalport.gov.in/,206,
https://www.dgft.gov.in/,403,https://www.dgft.gov.in/,106,
https://www.dgqadefence.gov.in/,0,,113,unable to get local issuer certificate
https://www.dharampethscience.com/,200,https://www.dharampethscience.com/,2270,
https://www.dncnagpur.ac.in/,200,https://www.dncnagpur.ac.in/,114,
https://www.dohe-education.gov.in/,403,https://www.dohe-education.gov.in/,1072,
https://www.dpcc.delhigovt.nic.in/,0,,271,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.drdo.gov.in/,200,https://xn--m1b0a2bb8esed.xn--11b7cb3a6a.xn--h2brj9c/drdo/hi/,274,
https://www.drdo.gov.in/drdo/,200,https://www.drdo.gov.in/drdo/,470,
https://www.drscgmcnanded.in/,200,https://www.drscgmcnanded.in/,135,
https://www.dtl.gov.in/,0,,792,Maximum number of redirects exceeded
https://www.dypcoei.edu.in/,200,https://www.dypcoei.edu.in/,485,
https://www.easterncoal.nic.in/,0,,8008,timeout of 8000ms exceeded
https://www.echs.gov.in/,404,https://www.echs.gov.in/,105,
https://www.ecil.co.in/,200,https://www.ecil.co.in/,204,
https://www.edcilindia.co.in/,200,https://www.edcilindia.co.in/,787,
https://www.education.gov.in/,403,https://www.education.gov.in/,1050,
https://www.eescoet.org/,200,https://www.eescoet.org/,1546,
https://www.epfindia.gov.in/site_en/index.php,404,https://www.epfo.gov.in/site_en/,1232,
https://www.epfindia.gov.in/site_hi/index.php,404,https://www.epfo.gov.in/site_hi/,1099,
https://www.esic.gov.in/,0,,8009,timeout of 8000ms exceeded
https://www.esic.nic.in/,0,,8039,timeout of 8000ms exceeded
https://www.eximbankindia.in/,200,https://www.eximbankindia.in/,367,
https://www.fabtechmultistate.com/,200,https://www.fabtechmultistate.com/,205,
https://www.fddiindia.com/,200,https://fddiindia.com/,445,
https://www.federalbank.co.in/,200,"https://validate.perfdrive.com/?ssa=bc005a29-aec8-486b-bebb-57d235ba568b&ssb=74749269093&ssc=https%3A%2F%2Fwww.federalbank.co.in%2F&ssi=9fe8a437-e42i-4587-813a-d4f1006a1bbe&ssk=botmanager_support@radware.com&ssm=63278491531340172102197425768926&ssn=706a171196be39092cbb445c9f29a42342a9d5bc5a79-274d-43b1-95c867&sso=c30f1518-f5028053533ea6b7f7e103e2ce0203f2b94a4fe7fe7b41a5&ssp=17407186521787685516178764020020762&ssq=07604273847852753306238478608670323283280&ssr=MTg4LjI0MS42MS4xMjk=&sst=Mozilla/5.0%20(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/140.0.0.0%20Mobile%20Safari/537.36%20(compatible;%20Googlebot/2.1;%20+http://www.google.com/bot.html)&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2ZjMDAwYjc5ZjZmZDUtMTg5OC00N2Y1LTgxNjQtMjhkMGMyYWZjZjc3MS0xNzg3NjM4NDc5MDAzMC0wMDI2ZTJmYWRhZmYxOTdkNTA5MTAiLCJfX3V6bWYiOiI3ZjkwMDBkNWJjNWE3OS0yNzRkLTQzYjEtOTUxOC1mNTAyODA1MzUzM2UxLTE3ODc2Mzg0NzkwMDMwLTAwMGI5ZGMyMTcyZDJiZGEzNGUxMCIsInJkIjoiZmVkZXJhbC5iYW5rLmluIn0=",825,
https://www.fssai.gov.in/,0,,8008,timeout of 8000ms exceeded
https://www.gajananbank.com/,0,,8005,timeout of 8000ms exceeded
https://www.gargiedu.com/,200,https://www.gargiedu.com/,146,
https://www.gcebhandara.org/,200,https://www.gcebhandara.org/,179,
https://www.gcoej.ac.in/,200,https://www.gcoej.ac.in/,525,
https://www.gdchjalgaon.ac.in/,200,https://www.gdchjalgaon.ac.in/,920,
https://www.gipcl.com/career-vadodra-plant.aspx,200,https://www.gipcl.com/career-vadodra-plant.aspx,298,
https://www.glcmumbai.com/,200,https://www.glcmumbai.com/,623,
https://www.gmcambernath.com/,200,https://www.gmcambernath.com/,49,
https://www.gmcmiraj.edu.in/,200,https://www.gmcmiraj.edu.in/,678,
https://www.gmcsatara.org/,200,https://www.gmcsatara.org/,1245,
https://www.gpdhule.org.in/,0,,24,getaddrinfo ENOTFOUND www.gpdhule.org.in
https://www.gpjalna.ac.in/,200,https://www.gpjalna.ac.in/,310,
https://www.gpwashim.edu.in/,200,https://www.gpwashim.edu.in/,1027,
https://www.grwpl.org.in/,200,https://swaa.info/,1614,
https://www.grwptasgaon.ac.in/,200,https://www.grwptasgaon.ac.in/,406,
https://www.hal-india.co.in/,200,https://www.hal-india.co.in/,258,
https://www.hbcse.tifr.res.in/,404,https://www.hbcse.tifr.res.in/,111,
https://www.hindustanpetroleum.com/,200,https://www.hindustanpetroleum.com/,66,
https://www.hindustanpetroleum.com/job-openings,200,https://www.hindustanpetroleum.com/job-openings,37,
https://www.hphcrecruitment.in/login,200,https://www.hphcrecruitment.in/login,132,
https://www.ib.tmbonline.bank.in/tmb_careers/,200,https://www.ib.tmbonline.bank.in/tmb_careers/,282,
https://www.ibps.in/,0,,21,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.icai.org/,200,https://www.icai.org/,247,
https://www.icmpune.org/,200,https://www.icmpune.org/,1706,
https://www.icmr.gov.in/,200,https://www.icmr.gov.in/,2941,
https://www.icsi.edu/,200,https://www.icsi.edu/,212,
https://www.ictmumbai.edu.in/,403,https://www.ictmumbai.edu.in/,144,
https://www.icts.res.in/opportunities/clerk-trainee-2026-03,200,https://www.icts.res.in/opportunities/clerk-trainee-2026-03,499,
https://www.idbi.bank.in/err404.aspx,0,,183,Maximum number of redirects exceeded
https://www.idbi.bank.in/idbi-bank-careers-current-openings.aspx,0,,151,Maximum number of redirects exceeded
https://www.idbibank.in/,0,,131,Maximum number of redirects exceeded
https://www.igcar.gov.in/,200,https://www.igcar.gov.in/,196,
https://www.iiap.res.in/iia_jobs,0,,103,self-signed certificate in certificate chain
https://www.iiitn.ac.in/,0,,1502,Parse Error: Invalid header value char
https://www.iipsindia.ac.in/,200,https://www.iipsindia.ac.in/,1657,
https://www.iiserpune.ac.in/,0,,8015,timeout of 8000ms exceeded
https://www.iiserpune.ac.in/opportunities/opening?id=1260,206,https://www.iiserpune.ac.in/opportunities/opening?id=1260,575,
https://www.iitb.ac.in/,200,https://www.iitb.ac.in/,542,
https://www.iitdh.ac.in/,200,https://www.iitdh.ac.in/,503,
https://www.iiti.ac.in/recruitments/jrf-srf-positions,404,https://www.iiti.ac.in/recruitments/jrf-srf-positions,115,
https://www.iitk.ac.in/,200,https://www.iitk.ac.in/,1938,
https://www.iitkgp.ac.in/,200,https://www.iitkgp.ac.in/,2363,
https://www.immt.res.in/,0,,8006,timeout of 8000ms exceeded
https://www.imu.edu.in/imunew/index/home,0,,5039,getaddrinfo EAI_AGAIN www.imu.edu.in
https://www.incometax.gov.in/,200,https://www.incometax.gov.in/iec/foportal/,182,
https://www.incometaxindia.gov.in/,403,https://www.incometaxindia.gov.in/,1131,
https://www.indbankonline.com/,200,https://www.indbankonline.com/,279,
https://www.indianarmy.nic.in/,0,,104,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.indiannavy.nic.in/,0,,8009,timeout of 8000ms exceeded
https://www.indianspices.com/,200,https://www.indianspices.com/,856,
https://www.indiapost.gov.in/,200,https://www.indiapost.gov.in/,416,
https://www.insuranceinstituteofindia.com/,404,https://www.insuranceinstituteofindia.com/,123,
https://www.iob.bank.in/en/,200,https://www.iob.bank.in/en/,128,
https://www.iob.bank.in/en/careers,200,https://www.iob.bank.in/en/careers,114,
https://www.iob.in/,200,https://www.iob.bank.in/en/,1241,
https://www.iprcl.in/,200,https://www.iprcl.in/,5803,
https://www.irctc.com/,0,,8021,timeout of 8000ms exceeded
https://www.irel.co.in/,200,https://www.irel.co.in/,204,
https://www.isro.gov.in/,200,https://www.isro.gov.in/,55,
https://www.isro.gov.in/Careers.html,200,https://www.isro.gov.in/Careers.html,35,
https://www.isro.gov.in/ISTRAC.html,200,https://www.isro.gov.in/ISTRAC.html,30,
https://www.isro.gov.in/ViewAllOpportunities.html,200,https://www.isro.gov.in/ViewAllOpportunities.html,43,
https://www.itbpolice.nic.in/,0,,8008,timeout of 8000ms exceeded
https://www.itsportsrecruitmentpune2026.com/lander,404,https://www.itsportsrecruitmentpune2026.com/lander,957,
https://www.ivri.nic.in/,200,https://www.ivri.nic.in/,509,
https://www.jalshakti-dowr.gov.in/,403,https://www.jalshakti-dowr.gov.in/,930,
https://www.jeevandayee.gov.in/MJPJAY/index.jsp,0,,8010,timeout of 8000ms exceeded
https://www.jercuts.gov.in/,0,,8015,timeout of 8000ms exceeded
https://www.jnport.gov.in/,200,https://www.jnport.gov.in/,376,
https://www.joinindianarmy.nic.in/,200,https://www.joinindianarmy.nic.in/Authentication.aspx,291,
https://www.joinindianarmy.nic.in/Authentication.aspx,200,https://www.joinindianarmy.nic.in/Authentication.aspx,114,
https://www.joinindianarmy.nic.in/default.aspx,200,https://www.joinindianarmy.nic.in/Authentication.aspx,268,
https://www.joinindiannavy.gov.in/,200,https://www.joinindiannavy.gov.in/,1075,
https://www.joinindiannavy.gov.in/en/account/account/register,200,https://www.joinindiannavy.gov.in/en/account/account/register,991,
https://www.jsbdharashiv.bank.in/,200,https://www.jsbdharashiv.bank.in/,75,
https://www.jusb.bank.in/,200,https://www.jusb.bank.in/,160,
https://www.kamlanehrucollege.ac.in/,404,https://www.kamlanehrucollege.ac.in/,82,
https://www.kem.edu/,200,https://www.kem.edu/,257,
https://www.kkwagh.edu.in/,200,https://www.kkwagh.edu.in/,237,
https://www.kopbankasso.co.in/,200,https://www.kopbankasso.co.in/,64,
https://www.lattheeducation.in/,200,https://www.lattheeducation.in/,95,
https://www.ldpbank.com/index.php,200,https://www.ldpbank.com/index.php,1133,
https://www.licindia.in/documents/d/guest/bio-data-format,200,https://www.licindia.in/documents/d/guest/bio-data-format,369,
https://www.lifecarehll.com/,200,https://www.lifecarehll.com/,904,
https://www.lpsc.gov.in/,200,https://www.lpsc.gov.in/,42,
https://www.madcindia.org/,200,https://www.madcindia.org/,145,
https://www.mafsu.in/,0,,122,"write EPROTO E41D0000:error:0A000458:SSL routines:ssl3_read_bytes:tlsv1 unrecognized name:openssl\ssl\record\rec_layer_s3.c:918:SSL alert number 112
"
https://www.mahaarchaeology.in/,200,https://www.mahaarchaeology.in/,417,
https://www.mahadiscom.in/,200,https://www.mahadiscom.in/,97,
https://www.mahadiscom.in/en/home/,200,https://www.mahadiscom.in/en/home/,82,
https://www.mahadiscom.in/en/recruitment-career-options/,200,https://www.mahadiscom.in/en/recruitment-career-options/,92,
https://www.mahagenco.in/,200,https://www.mahagenco.in/,165,
https://www.mahagramin.in/,0,,178,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.mahametro.org/index.html,200,https://www.mahametro.org/index.html,64,
https://www.mahanadicoal.in/OurPeople/ourpeople.php,0,,211,self-signed certificate in certificate chain
https://www.maharashtra.gov.in/,200,https://maharashtra.gov.in/,546,
https://www.maharashtratourism.gov.in/,200,https://maharashtratourism.gov.in/,1760,
https://www.maharshikarve.ac.in/,200,https://www.maharshikarve.ac.in/,255,
https://www.mahasacs.org/,200,https://www.mahasacs.org/,927,
https://www.mahatransco.in/,0,,98,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.maladbank.bank.in/,200,https://www.maladbank.bank.in/,100,
https://www.malegaoncorporation.org/,0,,33,Hostname/IP does not match certificate's altnames: Host: www.malegaoncorporation.org. is not in the cert's altnames: DNS:malegaoncorporation.org
https://www.mavimindia.org/,0,,70,getaddrinfo ENOTFOUND www.mavimindia.org
https://www.mcgm.gov.in/,200,https://www.mcgm.gov.in/irj/portal/anonymous,7020,
https://www.mcgm.gov.in/irj/portal/anonymous,200,https://www.mcgm.gov.in/irj/portal/anonymous,191,
https://www.mcgm.gov.in/irj/portal/anonymous/qlrn?guest_user=english,200,https://www.mcgm.gov.in/irj/portal/anonymous/qlrn?guest_user=english,145,
https://www.mea.gov.in/,403,https://www.mea.gov.in/,31,
https://www.mecl.co.in/Index.aspx?Lng=HI,200,https://www.mecl.co.in/default.aspx?Lng=HI,1138,
https://www.melghattiger.gov.in/,0,,2321,getaddrinfo EAI_AGAIN www.melghattiger.gov.in
https://www.meshss.com/,200,https://www.meshss.com/,241,
https://www.mgims.ac.in/,200,https://www.mgims.ac.in/,1816,
https://www.mgmccsit.ac.in/,200,https://www.mgmccsit.ac.in/,840,
https://www.mha.gov.in/en/notifications/vacancies,403,https://www.mha.gov.in/en/notifications/vacancies,925,
https://www.mibpharma.org.in/,200,https://www.mibpharma.org.in/,98,
https://www.mmmocl.co.in/,200,https://www.mmmocl.co.in/,165,
https://www.mnsbank.in/,0,,81,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.moil.nic.in/,200,https://www.moil.nic.in/public/home,220,
https://www.mospi.gov.in/,200,https://www.mospi.gov.in/,117,
https://www.mpsc.gov.in/,0,,21,Hostname/IP does not match certificate's altnames: Host: www.mpsc.gov.in. is not in the cert's altnames: DNS:mpsc.gov.in
https://www.msamb.com/,200,https://www.msamb.com/,139,
https://www.mscbank.com/,0,,154,certificate has expired
https://www.mscepune.in/,0,,233,certificate has expired
https://www.msebindia.com/,200,https://www.msebindia.com/,2777,
https://www.msihmctpune.org.in/,200,https://www.msihmctpune.org.in/,496,
https://www.msrtc.gov.in/,0,,8006,timeout of 8000ms exceeded
https://www.mssjalna.org/,200,https://www.mssjalna.org/,570,
https://www.mu.ac.in/fshow.php?id=34,200,https://www.mu.ac.in/fshow.php?id=34,1998,
https://www.mucbank.com/,0,,72,socket hang up
https://www.muhs.ac.in/,200,https://www.muhs.ac.in/,528,
https://www.mumbaiport.gov.in/,0,,264,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.nabard.org/,200,https://www.nabard.org/Hindi/Default.aspx,284,
https://www.nabard.org/Hindi/Default.aspx,200,https://www.nabard.org/Hindi/Default.aspx,52,
https://www.nabfid.org/,200,https://www.nabfid.org/,540,
https://www.nagpuruniversity.org/,200,https://nagpuruniversity.ac.in/,1487,
https://www.nagpurzp.com/,0,,277,getaddrinfo EAI_AGAIN www.nagpurzp.com
https://www.nainitalbank.co.in/,200,https://www.nainitalbank.bank.in/,294,
https://www.nal.res.in/,200,https://www.nal.res.in/,490,
https://www.nal.res.in/en,200,https://www.nal.res.in/en,573,
https://www.nari-icmr.res.in/,200,https://www.nari-icmr.res.in/,271,
https://www.natboard.edu.in/,200,https://www.natboard.edu.in/,113,
https://www.nationalfertilizers.com/,200,https://www.nationalfertilizers.com/,343,
https://www.nationalfertilizers.com/en/careers/advertisement-for-the-post-of-dir,200,https://www.nationalfertilizers.com/en/careers/advertisement-for-the-post-of-director-technical-in-nfl/,2542,
https://www.navodaya.gov.in/,0,,251,Parse Error: Data after `Connection: close`
https://www.navodaya.gov.in/nvs/nvs-school/Ahmednagar/en/home,0,,97,Parse Error: Data after `Connection: close`
https://www.navodaya.gov.in/nvs/nvs-school/Aurangabad/en/about_us/About-JNV/,0,,152,Parse Error: Data after `Connection: close`
https://www.navodaya.gov.in/nvs/nvs-school/Sangli/en/contact-us/JNV/,0,,325,Parse Error: Data after `Connection: close`
https://www.navodaya.gov.in/nvs/nvs-school/Solapur/en/home/,0,,198,Parse Error: Data after `Connection: close`
https://www.navodaya.gov.in/nvs/nvs-school/Washim/en/about_us/About-JNV/,0,,101,Parse Error: Data after `Connection: close`
https://www.navodaya.gov.in/nvs/nvs-school/Yavatmal/en/home/,0,,103,Parse Error: Data after `Connection: close`
https://www.nbaind.org/,200,https://www.nbaind.org/,462,
https://www.ncdc.in/index.jsp,0,,8007,timeout of 8000ms exceeded
https://www.ncl-india.org/,0,,8008,timeout of 8000ms exceeded
https://www.ncra.tifr.res.in/,200,https://www.ncra.tifr.res.in/,296,
https://www.ncs.gov.in/,200,https://ncs.gov.in/,124,
https://www.ncsnskedu.in/,0,,525,"write EPROTO E41D0000:error:0A000438:SSL routines:ssl3_read_bytes:tlsv1 alert internal error:openssl\ssl\record\rec_layer_s3.c:918:SSL alert number 80
"
https://www.neeri.res.in/,0,,81,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.newindia.co.in/,200,https://www.newindia.co.in/,693,
https://www.newindia.co.in/portal/,502,https://www.newindia.co.in/portal/,1220,
https://www.nfdcindia.com/,0,,16,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.nfsu.ac.in/,200,https://www.nfsu.ac.in/,59,
https://www.nfsu.ac.in/Home,200,https://www.nfsu.ac.in/Home,39,
https://www.ngel.in/ngel-home,200,https://www.ngel.in/ngel-home,235,
https://www.nhidcl.com/application/login,200,https://www.nhidcl.com/application/login,645,
https://www.nia.gov.in/,200,https://nia.gov.in/,2287,
https://www.niist.res.in/recruitment-post-multi-tasking-staff-vide-advt-no012026,0,,122,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.nio.res.in/,200,https://www.nio.res.in/,316,
https://www.nitgoa.ac.in/,0,,238,self-signed certificate in certificate chain
https://www.niti.gov.in/,403,https://www.niti.gov.in/,896,
https://www.niti.gov.in/work-niti/vacancy-circular,403,https://www.niti.gov.in/work-niti/vacancy-circular,1011,
https://www.nitnasik.com/,0,,8005,timeout of 8000ms exceeded
https://www.nkgsb-bank.com/,200,https://www.nkgsb.bank.in/,291,
https://www.nlcindia.in/,200,https://www.nlcindia.in/,226,
https://www.nmcnagpur.gov.in/,200,https://www.nmcnagpur.gov.in/,1389,
https://www.nmdc.co.in/,404,https://www.nmdc.co.in/,271,
https://www.nmiet.edu.in/,0,,8002,timeout of 8000ms exceeded
https://www.nmmc.gov.in/,200,https://www.nmmc.gov.in/,23,
https://www.nmmc.gov.in/navimumbai/,200,https://www.nmmc.gov.in/navimumbai/,115,
https://www.nnsbank.co.in/,500,https://www.nnsbank.co.in/,1026,
https://www.npcil.nic.in/,404,https://www.npcil.nic.in/,284,
https://www.npcil.nic.in/content/289_1_Opportunities.aspx,404,https://www.npcil.nic.in/content/289_1_Opportunities.aspx,394,
https://www.npcil.nic.in/Content/Hindi/index.aspx,404,https://www.npcil.nic.in/Content/Hindi/index.aspx,246,
https://www.npcilcareers.co.in/MainSiten/default.aspx,404,https://www.npcilcareers.co.in/MainSiten/default.aspx,288,
https://www.nrsc.gov.in/nrscnew/,200,https://www.nrsc.gov.in/nrscnew/,99,
https://www.nspmcop.org/,200,https://www.nspmcop.org/,803,
https://www.oil-india.com/,200,https://www.oil-india.com/,971,
https://www.ongcindia.com/,200,https://www.ongcindia.com/,2772,
https://www.panjabraonightcollege.org/,200,https://www.panjabraonightcollege.org/,1048,
https://www.patanbank.com/,0,,3225,connect ECONNREFUSED 162.215.226.4:443
https://www.pavanabank.bank.in/,200,https://www.pavanabank.bank.in/,119,
https://www.pawanhans.co.in/,404,https://www.pawanhans.co.in/,552,
https://www.pcmcindia.gov.in/marathi/,200,https://www.pcmcindia.gov.in/,465,
https://www.pdilin.com/,200,https://www.pdilin.com/,66,
https://www.pdilin.com/careers.php,200,https://www.pdilin.com/careers.php,41,
https://www.pdkv.ac.in/,200,https://www.pdkv.ac.in/,1063,
https://www.pharatepatilayurved.org/,404,https://www.pharatepatilayurved.org/,1324,
https://www.pmc.gov.in/,0,,52,Parse Error: Invalid header value char
https://www.pmc.gov.in/mr/?main=true,0,,94,Parse Error: Invalid header value char
https://www.pnbindia.in/,404,https://www.pnbindia.in/,119,
https://www.powergrid.in/,0,,8013,timeout of 8000ms exceeded
https://www.powergrid.in/en/job-opportunities,200,https://www.powergrid.in/en/job-opportunities,376,
https://www.powergrid.in/en/rolling-advertisement-enagagement-apprentices,200,https://www.powergrid.in/en/rolling-advertisement-enagagement-apprentices,137,
https://www.powergrid.in/en/rolling-advertisement-for-enagagement-of-apprentices,200,https://www.powergrid.in/en/rolling-advertisement-for-enagagement-of-apprentices,140,
https://www.powergrid.in/index.php/en/job-opportunities?title=&field_job_opportunities_year_target_id=582,0,,8023,timeout of 8000ms exceeded
https://www.ppcbank.co.in/,0,,750,"self-signed certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://www.prl.res.in/prl-eng/,200,https://www.prl.res.in/prl-eng/,309,
https://www.puneiat.edu.in/,200,https://www.puneiat.edu.in/,543,
https://www.punepeoples.bank.in/recruitment-process,200,https://www.punepeoples.bank.in/recruitment-process,105,
