Job ID,URL,Current HTTP Status,Exists in DB,Gate,Block Reason,Job Status,Desc Chars,Final Category,Reason
1763,https://www.searchsarkarinaukri.com/jobs/1763,301,YES,PASS,,Closed,323,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1767,https://www.searchsarkarinaukri.com/jobs/1767,410,YES,PASS,,Closed,600,REMOVE_410,Passes gate but 410 live — verify
1768,https://www.searchsarkarinaukri.com/jobs/1768,301,YES,PASS,,Closed,523,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1769,https://www.searchsarkarinaukri.com/jobs/1769,301,YES,PASS,,Closed,532,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1770,https://www.searchsarkarinaukri.com/jobs/1770,301,YES,PASS,,Closed,548,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1772,https://www.searchsarkarinaukri.com/jobs/1772,301,YES,PASS,,Closed,557,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1774,https://www.searchsarkarinaukri.com/jobs/1774,301,YES,PASS,,Closed,612,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1777,https://www.searchsarkarinaukri.com/jobs/1777,301,YES,PASS,,Closed,477,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1779,https://www.searchsarkarinaukri.com/jobs/1779,301,YES,PASS,,Closed,529,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1780,https://www.searchsarkarinaukri.com/jobs/1780,301,YES,PASS,,Closed,466,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1781,https://www.searchsarkarinaukri.com/jobs/1781,301,YES,PASS,,Closed,526,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1782,https://www.searchsarkarinaukri.com/jobs/1782,301,YES,PASS,,Closed,629,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1783,https://www.searchsarkarinaukri.com/jobs/1783,301,YES,PASS,,Closed,499,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1785,https://www.searchsarkarinaukri.com/jobs/1785,301,YES,PASS,,Closed,565,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1786,https://www.searchsarkarinaukri.com/jobs/1786,301,YES,PASS,,Closed,549,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1787,https://www.searchsarkarinaukri.com/jobs/1787,301,YES,PASS,,Closed,464,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1791,https://www.searchsarkarinaukri.com/jobs/1791,301,YES,PASS,,Closed,465,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1799,https://www.searchsarkarinaukri.com/jobs/1799,301,YES,PASS,,Closed,294,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1800,https://www.searchsarkarinaukri.com/jobs/1800,301,YES,PASS,,Closed,314,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1804,https://www.searchsarkarinaukri.com/jobs/1804,301,YES,PASS,,Closed,288,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1805,https://www.searchsarkarinaukri.com/jobs/1805,301,YES,PASS,,Closed,303,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1809,https://www.searchsarkarinaukri.com/jobs/1809,301,YES,PASS,,Closed,315,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1810,https://www.searchsarkarinaukri.com/jobs/1810,301,YES,PASS,,Closed,306,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1811,https://www.searchsarkarinaukri.com/jobs/1811,301,YES,PASS,,Closed,272,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1814,https://www.searchsarkarinaukri.com/jobs/1814,301,YES,PASS,,Closed,292,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1815,https://www.searchsarkarinaukri.com/jobs/1815,301,YES,PASS,,Closed,309,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1816,https://www.searchsarkarinaukri.com/jobs/1816,301,YES,PASS,,Closed,328,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1817,https://www.searchsarkarinaukri.com/jobs/1817,301,YES,PASS,,Closed,332,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1819,https://www.searchsarkarinaukri.com/jobs/1819,301,YES,PASS,,Closed,817,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1826,https://www.searchsarkarinaukri.com/jobs/1826,301,YES,PASS,,Closed,282,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1827,https://www.searchsarkarinaukri.com/jobs/1827,301,YES,PASS,,Closed,284,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1828,https://www.searchsarkarinaukri.com/jobs/1828,301,YES,PASS,,Closed,284,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1829,https://www.searchsarkarinaukri.com/jobs/1829,301,YES,PASS,,Closed,293,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1831,https://www.searchsarkarinaukri.com/jobs/1831,301,YES,PASS,,Closed,307,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1835,https://www.searchsarkarinaukri.com/jobs/1835,301,YES,PASS,,Closed,322,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1836,https://www.searchsarkarinaukri.com/jobs/1836,301,YES,PASS,,Closed,321,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1837,https://www.searchsarkarinaukri.com/jobs/1837,301,YES,PASS,,Closed,273,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1838,https://www.searchsarkarinaukri.com/jobs/1838,301,YES,PASS,,Closed,288,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1839,https://www.searchsarkarinaukri.com/jobs/1839,301,YES,PASS,,Closed,293,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1841,https://www.searchsarkarinaukri.com/jobs/1841,301,YES,PASS,,Closed,351,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1844,https://www.searchsarkarinaukri.com/jobs/1844,301,YES,PASS,,Closed,295,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1847,https://www.searchsarkarinaukri.com/jobs/1847,301,YES,PASS,,Closed,295,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1850,https://www.searchsarkarinaukri.com/jobs/1850,301,YES,PASS,,Closed,305,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1851,https://www.searchsarkarinaukri.com/jobs/1851,301,YES,PASS,,Closed,296,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1852,https://www.searchsarkarinaukri.com/jobs/1852,301,YES,PASS,,Closed,296,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1854,https://www.searchsarkarinaukri.com/jobs/1854,301,YES,PASS,,Open,289,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1857,https://www.searchsarkarinaukri.com/jobs/1857,301,YES,PASS,,Closed,886,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1862,https://www.searchsarkarinaukri.com/jobs/1862,301,YES,PASS,,Closed,624,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1863,https://www.searchsarkarinaukri.com/jobs/1863,301,YES,PASS,,Closed,2072,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1864,https://www.searchsarkarinaukri.com/jobs/1864,301,YES,PASS,,Closed,493,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1865,https://www.searchsarkarinaukri.com/jobs/1865,301,YES,PASS,,Closed,437,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1868,https://www.searchsarkarinaukri.com/jobs/1868,301,YES,PASS,,Closed,535,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1870,https://www.searchsarkarinaukri.com/jobs/1870,301,YES,PASS,,Closed,531,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1871,https://www.searchsarkarinaukri.com/jobs/1871,301,YES,PASS,,Closed,516,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1872,https://www.searchsarkarinaukri.com/jobs/1872,301,YES,PASS,,Closed,551,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1873,https://www.searchsarkarinaukri.com/jobs/1873,301,YES,PASS,,Closed,396,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1874,https://www.searchsarkarinaukri.com/jobs/1874,301,YES,PASS,,Closed,426,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1875,https://www.searchsarkarinaukri.com/jobs/1875,301,YES,PASS,,Closed,544,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1876,https://www.searchsarkarinaukri.com/jobs/1876,301,YES,PASS,,Closed,307,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1877,https://www.searchsarkarinaukri.com/jobs/1877,301,YES,PASS,,Closed,265,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1878,https://www.searchsarkarinaukri.com/jobs/1878,301,YES,PASS,,Closed,290,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1879,https://www.searchsarkarinaukri.com/jobs/1879,301,YES,PASS,,Closed,275,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1881,https://www.searchsarkarinaukri.com/jobs/1881,301,YES,PASS,,Closed,311,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1882,https://www.searchsarkarinaukri.com/jobs/1882,301,YES,PASS,,Closed,285,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1885,https://www.searchsarkarinaukri.com/jobs/1885,301,YES,PASS,,Closed,334,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1887,https://www.searchsarkarinaukri.com/jobs/1887,301,YES,PASS,,Closed,318,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1889,https://www.searchsarkarinaukri.com/jobs/1889,301,YES,PASS,,Open,330,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1890,https://www.searchsarkarinaukri.com/jobs/1890,301,YES,PASS,,Closed,296,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1892,https://www.searchsarkarinaukri.com/jobs/1892,301,YES,PASS,,Closed,290,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1895,https://www.searchsarkarinaukri.com/jobs/1895,301,YES,PASS,,Closed,302,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1896,https://www.searchsarkarinaukri.com/jobs/1896,301,YES,PASS,,Closed,307,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1901,https://www.searchsarkarinaukri.com/jobs/1901,301,YES,PASS,,Closed,283,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1903,https://www.searchsarkarinaukri.com/jobs/1903,301,YES,PASS,,Closed,298,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1904,https://www.searchsarkarinaukri.com/jobs/1904,301,YES,PASS,,Closed,351,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1907,https://www.searchsarkarinaukri.com/jobs/1907,301,YES,PASS,,Closed,859,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1908,https://www.searchsarkarinaukri.com/jobs/1908,301,YES,PASS,,Closed,953,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1910,https://www.searchsarkarinaukri.com/jobs/1910,301,YES,PASS,,Closed,285,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1911,https://www.searchsarkarinaukri.com/jobs/1911,301,YES,PASS,,Closed,318,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1912,https://www.searchsarkarinaukri.com/jobs/1912,301,YES,PASS,,Closed,276,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1914,https://www.searchsarkarinaukri.com/jobs/1914,301,YES,PASS,,Closed,272,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1916,https://www.searchsarkarinaukri.com/jobs/1916,301,YES,PASS,,Closed,290,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1917,https://www.searchsarkarinaukri.com/jobs/1917,301,YES,PASS,,Closed,287,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1920,https://www.searchsarkarinaukri.com/jobs/1920,301,YES,PASS,,Closed,318,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1922,https://www.searchsarkarinaukri.com/jobs/1922,301,YES,PASS,,Closed,284,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1924,https://www.searchsarkarinaukri.com/jobs/1924,301,YES,PASS,,Closed,291,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1926,https://www.searchsarkarinaukri.com/jobs/1926,301,YES,PASS,,Open,296,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1927,https://www.searchsarkarinaukri.com/jobs/1927,301,YES,PASS,,Open,271,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1936,https://www.searchsarkarinaukri.com/jobs/1936,301,YES,PASS,,Closed,469,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1938,https://www.searchsarkarinaukri.com/jobs/1938,301,YES,PASS,,Closed,470,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1939,https://www.searchsarkarinaukri.com/jobs/1939,301,YES,PASS,,Closed,618,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1941,https://www.searchsarkarinaukri.com/jobs/1941,301,YES,PASS,,Closed,298,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1943,https://www.searchsarkarinaukri.com/jobs/1943,301,YES,PASS,,Closed,307,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1948,https://www.searchsarkarinaukri.com/jobs/1948,301,YES,PASS,,Closed,317,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1956,https://www.searchsarkarinaukri.com/jobs/1956,301,YES,PASS,,Closed,341,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1964,https://www.searchsarkarinaukri.com/jobs/1964,301,YES,PASS,,Closed,283,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1966,https://www.searchsarkarinaukri.com/jobs/1966,301,YES,PASS,,Closed,271,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1967,https://www.searchsarkarinaukri.com/jobs/1967,301,YES,PASS,,Closed,304,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1975,https://www.searchsarkarinaukri.com/jobs/1975,301,YES,PASS,,Closed,331,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1981,https://www.searchsarkarinaukri.com/jobs/1981,301,YES,PASS,,Closed,294,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1983,https://www.searchsarkarinaukri.com/jobs/1983,301,YES,PASS,,Closed,309,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1985,https://www.searchsarkarinaukri.com/jobs/1985,301,YES,PASS,,Closed,273,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1986,https://www.searchsarkarinaukri.com/jobs/1986,301,YES,PASS,,Closed,296,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1987,https://www.searchsarkarinaukri.com/jobs/1987,301,YES,PASS,,Closed,306,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1988,https://www.searchsarkarinaukri.com/jobs/1988,301,YES,PASS,,Closed,296,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1992,https://www.searchsarkarinaukri.com/jobs/1992,301,YES,PASS,,Closed,319,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1994,https://www.searchsarkarinaukri.com/jobs/1994,301,YES,PASS,,Closed,276,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1995,https://www.searchsarkarinaukri.com/jobs/1995,301,YES,PASS,,Closed,295,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1996,https://www.searchsarkarinaukri.com/jobs/1996,301,YES,PASS,,Closed,316,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1998,https://www.searchsarkarinaukri.com/jobs/1998,301,YES,PASS,,Closed,276,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
1999,https://www.searchsarkarinaukri.com/jobs/1999,301,YES,PASS,,Closed,281,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2001,https://www.searchsarkarinaukri.com/jobs/2001,301,YES,PASS,,Closed,338,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2005,https://www.searchsarkarinaukri.com/jobs/2005,301,YES,PASS,,Closed,551,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2006,https://www.searchsarkarinaukri.com/jobs/2006,410,YES,BLOCKED,needs_review,Open,642,RESTORE_200,Blocked by needs_review; Open; desc 642 chars
2008,https://www.searchsarkarinaukri.com/jobs/2008,301,YES,PASS,,Closed,583,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2011,https://www.searchsarkarinaukri.com/jobs/2011,301,YES,PASS,,Closed,482,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2013,https://www.searchsarkarinaukri.com/jobs/2013,301,YES,PASS,,Closed,554,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2015,https://www.searchsarkarinaukri.com/jobs/2015,301,YES,PASS,,Closed,507,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2016,https://www.searchsarkarinaukri.com/jobs/2016,301,YES,PASS,,Closed,548,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2018,https://www.searchsarkarinaukri.com/jobs/2018,301,YES,PASS,,Closed,515,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2019,https://www.searchsarkarinaukri.com/jobs/2019,301,YES,PASS,,Closed,453,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2021,https://www.searchsarkarinaukri.com/jobs/2021,301,YES,PASS,,Closed,300,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2023,https://www.searchsarkarinaukri.com/jobs/2023,301,YES,PASS,,Closed,292,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2025,https://www.searchsarkarinaukri.com/jobs/2025,301,YES,PASS,,Closed,325,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2026,https://www.searchsarkarinaukri.com/jobs/2026,301,YES,PASS,,Closed,285,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2028,https://www.searchsarkarinaukri.com/jobs/2028,301,YES,PASS,,Closed,299,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2032,https://www.searchsarkarinaukri.com/jobs/2032,301,YES,PASS,,Closed,284,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2033,https://www.searchsarkarinaukri.com/jobs/2033,301,YES,PASS,,Closed,278,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2036,https://www.searchsarkarinaukri.com/jobs/2036,301,YES,PASS,,Closed,302,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2037,https://www.searchsarkarinaukri.com/jobs/2037,301,YES,PASS,,Closed,317,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2038,https://www.searchsarkarinaukri.com/jobs/2038,301,YES,PASS,,Closed,290,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2039,https://www.searchsarkarinaukri.com/jobs/2039,301,YES,PASS,,Closed,293,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2044,https://www.searchsarkarinaukri.com/jobs/2044,301,YES,PASS,,Closed,291,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2046,https://www.searchsarkarinaukri.com/jobs/2046,301,YES,PASS,,Closed,1357,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2047,https://www.searchsarkarinaukri.com/jobs/2047,301,YES,PASS,,Closed,930,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2051,https://www.searchsarkarinaukri.com/jobs/2051,301,YES,PASS,,Closed,754,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2052,https://www.searchsarkarinaukri.com/jobs/2052,301,YES,PASS,,Closed,1603,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2053,https://www.searchsarkarinaukri.com/jobs/2053,301,YES,PASS,,Closed,1660,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2055,https://www.searchsarkarinaukri.com/jobs/2055,301,YES,PASS,,Closed,311,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2056,https://www.searchsarkarinaukri.com/jobs/2056,301,YES,PASS,,Closed,289,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2065,https://www.searchsarkarinaukri.com/jobs/2065,301,YES,PASS,,Closed,269,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2067,https://www.searchsarkarinaukri.com/jobs/2067,301,YES,PASS,,Closed,314,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2068,https://www.searchsarkarinaukri.com/jobs/2068,301,YES,PASS,,Closed,273,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2070,https://www.searchsarkarinaukri.com/jobs/2070,301,YES,PASS,,Closed,298,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2071,https://www.searchsarkarinaukri.com/jobs/2071,301,YES,PASS,,Closed,307,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2072,https://www.searchsarkarinaukri.com/jobs/2072,301,YES,PASS,,Closed,319,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2074,https://www.searchsarkarinaukri.com/jobs/2074,301,YES,PASS,,Closed,337,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2078,https://www.searchsarkarinaukri.com/jobs/2078,301,YES,PASS,,Closed,316,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2079,https://www.searchsarkarinaukri.com/jobs/2079,301,YES,PASS,,Closed,294,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2080,https://www.searchsarkarinaukri.com/jobs/2080,301,YES,PASS,,Closed,292,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2081,https://www.searchsarkarinaukri.com/jobs/2081,301,YES,PASS,,Closed,333,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2083,https://www.searchsarkarinaukri.com/jobs/2083,301,YES,PASS,,Closed,350,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2084,https://www.searchsarkarinaukri.com/jobs/2084,410,YES,BLOCKED,needs_review,Closed,312,RESTORE_200,Blocked by needs_review; Closed; desc 312 chars
2086,https://www.searchsarkarinaukri.com/jobs/2086,301,YES,PASS,,Closed,1186,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2092,https://www.searchsarkarinaukri.com/jobs/2092,301,YES,PASS,,Closed,2268,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2095,https://www.searchsarkarinaukri.com/jobs/2095,301,YES,PASS,,Closed,1317,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2096,https://www.searchsarkarinaukri.com/jobs/2096,301,YES,PASS,,Closed,2053,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2098,https://www.searchsarkarinaukri.com/jobs/2098,301,YES,PASS,,Closed,1199,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2099,https://www.searchsarkarinaukri.com/jobs/2099,301,YES,PASS,,Closed,1346,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2100,https://www.searchsarkarinaukri.com/jobs/2100,301,YES,PASS,,Closed,1912,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2102,https://www.searchsarkarinaukri.com/jobs/2102,301,YES,PASS,,Closed,521,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2104,https://www.searchsarkarinaukri.com/jobs/2104,410,YES,BLOCKED,needs_review,Closed,539,RESTORE_200,Blocked by needs_review; Closed; desc 539 chars
2110,https://www.searchsarkarinaukri.com/jobs/2110,301,YES,PASS,,Closed,508,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2111,https://www.searchsarkarinaukri.com/jobs/2111,301,YES,PASS,,Closed,486,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2113,https://www.searchsarkarinaukri.com/jobs/2113,410,YES,BLOCKED,needs_review,Closed,523,RESTORE_200,Blocked by needs_review; Closed; desc 523 chars
2116,https://www.searchsarkarinaukri.com/jobs/2116,301,YES,PASS,,Closed,526,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2122,https://www.searchsarkarinaukri.com/jobs/2122,301,YES,PASS,,Closed,468,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2125,https://www.searchsarkarinaukri.com/jobs/2125,301,YES,PASS,,Closed,283,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2129,https://www.searchsarkarinaukri.com/jobs/2129,301,YES,PASS,,Closed,300,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2133,https://www.searchsarkarinaukri.com/jobs/2133,301,YES,PASS,,Closed,296,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2140,https://www.searchsarkarinaukri.com/jobs/2140,301,YES,PASS,,Closed,287,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2143,https://www.searchsarkarinaukri.com/jobs/2143,301,YES,PASS,,Closed,306,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2144,https://www.searchsarkarinaukri.com/jobs/2144,301,YES,PASS,,Closed,300,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2145,https://www.searchsarkarinaukri.com/jobs/2145,301,YES,PASS,,Closed,342,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2146,https://www.searchsarkarinaukri.com/jobs/2146,301,YES,PASS,,Closed,285,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2149,https://www.searchsarkarinaukri.com/jobs/2149,301,YES,PASS,,Closed,325,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2154,https://www.searchsarkarinaukri.com/jobs/2154,301,YES,PASS,,Closed,295,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2155,https://www.searchsarkarinaukri.com/jobs/2155,301,YES,PASS,,Closed,300,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2158,https://www.searchsarkarinaukri.com/jobs/2158,301,YES,PASS,,Closed,292,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2166,https://www.searchsarkarinaukri.com/jobs/2166,301,YES,PASS,,Closed,278,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2168,https://www.searchsarkarinaukri.com/jobs/2168,301,YES,PASS,,Closed,301,REDIRECT_301,"Resolves to canonical slug — already fixed, await recrawl"
2199,https://www.searchsarkarinaukri.com/jobs/2199,410,YES,BLOCKED,needs_review,Open,645,RESTORE_200,Blocked by needs_review; Open; desc 645 chars
2200,https://www.searchsarkarinaukri.com/jobs/2200,410,YES,BLOCKED,needs_review,Open,674,RESTORE_200,Blocked by needs_review; Open; desc 674 chars
2201,https://www.searchsarkarinaukri.com/jobs/2201,410,YES,BLOCKED,needs_review,Open,958,RESTORE_200,Blocked by needs_review; Open; desc 958 chars
